frame;detected_all;matched_all;total_ms_all;detect_ms_all;match_ms_all;detected_0;matched_0;total_ms_0;detect_ms_0;match_ms_0;detected_1;matched_1;total_ms_1;detect_ms_1;match_ms_1;detected_2;matched_2;total_ms_2;detect_ms_2;match_ms_2;detected_3;matched_3;total_ms_3;detect_ms_3;match_ms_3;
145;840;486;53.092;37.299;15.793117;59;9.988;7.785;2.203;243;148;16.266;11.023;5.243;230;122;12.654;8.759;3.895;250;157;14.184;9.732;4.452;
146;877;483;51.898;37.292;14.606147;55;11.422;8.656;2.766;250;150;14.482;10.611;3.871;230;120;12.419;8.359;4.06;250;158;13.575;9.666;3.909;
147;882;502;57.422;41.556;15.866161;82;10.691;7.669;3.022;250;148;14.803;10.404;4.399;221;125;17.201;13.204;3.997;250;147;14.727;10.279;4.448;
148;887;492;60.379;45.243;15.136159;83;12.224;9.233;2.991;250;147;19.418;15.253;4.165;228;113;14.47;10.383;4.087;250;149;14.267;10.374;3.893;
149;872;519;55.247;39.741;15.506144;86;11.136;8.241;2.895;250;153;15.371;11.062;4.309;228;119;13.88;9.904;3.976;250;161;14.86;10.534;4.326;
150;884;501;59.684;41.655;18.029171;78;12.219;8.442;3.777;250;155;18.383;13.246;5.137;213;118;13.386;9.412;3.974;250;150;15.696;10.555;5.141;
151;897;496;62.039;44.821;17.218165;80;16.461;13.194;3.267;250;140;16.08;11.633;4.447;232;132;13.658;9.564;4.094;250;144;15.84;10.43;5.41;
152;925;507;56.919;38.905;18.014183;79;11.59;7.979;3.611;250;156;15.875;10.812;5.063;242;129;13.189;8.584;4.605;250;143;16.265;11.53;4.735;
153;937;565;60.781;44.027;16.754199;99;17.484;13.592;3.892;250;174;15.979;11.484;4.495;238;136;13.181;8.878;4.303;250;156;14.137;10.073;4.064;
154;946;553;60.031;41.719;18.312199;104;15.101;10.987;4.114;250;158;16.353;11.478;4.875;247;140;14.548;9.24;5.308;250;151;14.029;10.014;4.015;
155;954;558;62.387;45.152;17.235209;111;18.005;14.095;3.91;250;156;16.966;12.167;4.799;245;141;13.676;9.203;4.473;250;150;13.74;9.687;4.053;
156;967;556;64.071;45.043;19.028221;117;17.77;13.617;4.153;250;161;17.223;12.058;5.165;246;133;15.093;9.635;5.458;250;145;13.985;9.733;4.252;
157;968;571;65.463;45.26;20.203224;117;13.089;8.609;4.48;250;164;16.594;11.911;4.683;244;139;14.263;9.48;4.783;250;151;21.517;15.26;6.257;
158;971;581;61.274;42.434;18.84225;126;13.44;9.067;4.373;250;156;17.903;13.026;4.877;246;142;14.042;9.422;4.62;250;157;15.889;10.919;4.97;
159;969;591;61.169;42.377;18.792226;132;14.566;10.225;4.341;250;160;16.693;11.733;4.96;243;143;14.653;9.796;4.857;250;156;15.257;10.623;4.634;
160;980;588;65.542;46.09;19.452232;128;15.064;10.476;4.588;250;166;16.946;11.889;5.057;248;136;18.273;13.007;5.266;250;158;15.259;10.718;4.541;
161;968;576;65.479;43.429;22.05223;124;15.14;9.065;6.075;250;162;19.881;14.926;4.955;245;140;14.919;9.696;5.223;250;150;15.539;9.742;5.797;
162;969;595;67.431;47.875;19.556226;129;15.684;10.918;4.766;250;159;16.901;11.65;5.251;243;152;18.282;13.444;4.838;250;155;16.564;11.863;4.701;
163;972;629;73.861;50.815;23.046230;150;18.095;13.298;4.797;250;167;17.992;12.92;5.072;242;157;20.352;14.332;6.02;250;155;17.422;10.265;7.157;
164;973;585;77.925;52.365;25.56227;129;19.005;12.067;6.938;250;158;21.762;14.015;7.747;246;154;19.752;14.052;5.7;250;144;17.406;12.231;5.175;
165;977;464;81.566;56.649;24.917227;108;14.841;9.956;4.885;250;150;22.848;16.133;6.715;250;91;23.083;14.97;8.113;250;115;20.794;15.59;5.204;
166;978;610;71.578;50.532;21.046229;140;15.338;10.269;5.069;250;162;18.179;12.385;5.794;249;155;20.021;15.048;4.973;250;153;18.04;12.83;5.21;
167;982;611;64.626;41.696;22.93235;145;16.121;9.487;6.634;250;153;16.517;11.098;5.419;247;148;14.959;9.736;5.223;250;165;17.029;11.375;5.654;
168;985;633;94.283;62.182;32.101238;149;24.767;17.942;6.825;250;162;25.989;16.224;9.765;247;161;18.713;12.414;6.299;250;161;24.814;15.602;9.212;
169;978;609;75.834;51.362;24.472233;142;16.412;11.119;5.293;250;164;23.671;15.785;7.886;245;147;20.283;14.373;5.91;250;156;15.468;10.085;5.383;
170;990;629;69.789;47.392;22.397242;155;14.254;9.241;5.013;250;158;16.297;10.359;5.938;248;164;24.137;17.171;6.966;250;152;15.101;10.621;4.48;
171;988;648;105.721;48.707;57.014241;161;22.196;10.934;11.262;250;166;52.94;16.371;36.569;247;157;16.191;11.551;4.64;250;164;14.394;9.851;4.543;
172;992;639;79.195;59.803;19.392245;147;20.545;15.355;5.19;250;169;22.071;17.26;4.811;247;153;15.971;11.036;4.935;250;170;20.608;16.152;4.456;
173;989;632;72.587;50.298;22.289239;153;16.435;10.094;6.341;250;162;19.607;14.453;5.154;250;158;15.322;10.241;5.081;250;159;21.223;15.51;5.713;
174;988;616;66.323;46.341;19.982238;144;18.52;13.51;5.01;250;151;16.157;11.143;5.014;250;155;15.381;10.119;5.262;250;166;16.265;11.569;4.696;
175;994;618;68.174;44.994;23.18244;145;15.47;10.217;5.253;250;157;17.535;12.176;5.359;250;147;17.56;11.198;6.362;250;169;17.609;11.403;6.206;
176;992;626;68.041;43.367;24.674242;136;14.773;9.708;5.065;250;165;16.927;11.85;5.077;250;148;18.818;10.413;8.405;250;177;17.523;11.396;6.127;
177;993;626;71.647;48.698;22.949243;147;20.377;14.971;5.406;250;164;17.542;12.141;5.401;250;154;16.213;10.347;5.866;250;161;17.515;11.239;6.276;
178;992;615;66.877;45.669;21.208242;140;17.819;11.989;5.83;250;158;18.411;12.796;5.615;250;154;15.382;10.205;5.177;250;163;15.265;10.679;4.586;
179;996;651;60.768;40.857;19.911246;153;15.705;10.458;5.247;250;171;16.358;11.345;5.013;250;169;14.626;9.527;5.099;250;158;14.079;9.527;4.552;
180;992;622;52.636;35.781;16.855242;146;11.746;8.435;3.311;250;166;11.947;8.523;3.424;250;153;13.295;7.823;5.472;250;157;15.648;11;4.648;
181;993;628;45.396;31.331;14.065243;151;14.027;8.591;5.436;250;164;11.737;8.298;3.439;250;159;10.848;8.156;2.692;250;154;8.784;6.286;2.498;
182;998;619;34.083;23.086;10.997248;147;10.216;7.612;2.604;250;164;9.198;6.074;3.124;250;156;7.465;4.789;2.676;250;152;7.204;4.611;2.593;
183;991;644;30.432;19.989;10.443243;162;8.398;5.669;2.729;250;158;7.466;5.074;2.392;248;161;7.118;4.175;2.943;250;163;7.45;5.071;2.379;
184;992;618;35.334;25.136;10.198242;145;11.323;8.572;2.751;250;161;7.825;5.372;2.453;250;148;8.995;6.219;2.776;250;164;7.191;4.973;2.218;
185;996;629;35.468;24.428;11.04246;153;8.062;4.845;3.217;250;168;10.119;7.325;2.794;250;153;9.861;7.011;2.85;250;155;7.426;5.247;2.179;
186;990;610;39.715;27.603;12.112240;150;10.709;7.229;3.48;250;168;9.025;6.355;2.67;250;149;8.765;6.206;2.559;250;143;11.216;7.813;3.403;
187;991;635;38.725;27.082;11.643242;145;11.588;8.703;2.885;250;173;9.291;5.973;3.318;249;165;9.47;6.945;2.525;250;152;8.376;5.461;2.915;
188;991;607;39.425;28.933;10.492242;136;12.452;9.204;3.248;250;169;12.562;9.77;2.792;249;153;7.698;5.399;2.299;250;149;6.713;4.56;2.153;
189;993;618;33.421;23.163;10.258243;139;9.859;7.478;2.381;250;162;7.827;4.894;2.933;250;151;8.045;5.551;2.494;250;166;7.69;5.24;2.45;
190;991;587;55.309;36.293;19.016243;139;14.746;9.044;5.702;250;148;13.875;10.46;3.415;248;152;12.033;7.959;4.074;250;148;14.655;8.83;5.825;
191;993;643;44.043;29.993;14.05246;148;10.982;7.111;3.871;250;161;10.862;7.705;3.157;247;168;10.954;7.573;3.381;250;166;11.245;7.604;3.641;
192;990;614;31.73;20.282;11.448246;144;8.408;5.751;2.657;250;161;9.73;5.943;3.787;244;151;6.782;4.237;2.545;250;158;6.81;4.351;2.459;
193;991;604;33.679;22.991;10.688243;136;8.582;6.054;2.528;250;155;9.446;6.337;3.109;248;149;6.818;4.386;2.432;250;164;8.833;6.214;2.619;
194;988;599;34.208;24.02;10.188242;140;10.432;7.226;3.206;250;151;8.476;5.906;2.57;246;156;8.234;5.896;2.338;250;152;7.066;4.992;2.074;
195;986;632;37.129;26.17;10.959242;147;7.834;5.324;2.51;250;163;10.119;7.596;2.523;244;159;10.001;6.345;3.656;250;163;9.175;6.905;2.27;
196;993;617;34.705;24.395;10.31247;137;8.175;4.815;3.36;250;161;11.764;9.307;2.457;246;152;8.186;5.822;2.364;250;167;6.58;4.451;2.129;
197;995;622;30.147;20.178;9.969247;158;9.255;6.623;2.632;250;165;7.413;5.089;2.324;248;149;7.039;4.174;2.865;250;150;6.44;4.292;2.148;
198;995;641;32.359;21.938;10.421246;169;10.766;7.807;2.959;249;157;7.027;4.593;2.434;250;154;7.017;4.276;2.741;250;161;7.549;5.262;2.287;
199;998;624;38.337;27.224;11.113250;155;13.456;9.687;3.769;248;153;8.929;6.35;2.579;250;159;7.678;5.148;2.53;250;157;8.274;6.039;2.235;
200;989;641;41.214;29.508;11.706250;163;10.845;7.817;3.028;246;155;10.178;7.69;2.488;243;163;9.419;5.975;3.444;250;160;10.772;8.026;2.746;
201;995;634;40.946;29.288;11.658248;165;7.132;4.766;2.366;250;156;11.564;7.563;4.001;247;159;14.003;11.032;2.971;250;154;8.247;5.927;2.32;
202;997;640;35.616;25.623;9.993250;160;12.162;9.576;2.586;247;162;8.369;5.956;2.413;250;160;8.002;5.598;2.404;250;158;7.083;4.493;2.59;
203;994;632;30.111;20.017;10.094250;158;8.924;6.417;2.507;247;150;7.179;4.763;2.416;247;165;7.138;4.463;2.675;250;159;6.87;4.374;2.496;
204;999;606;40.301;26.95;13.351250;164;12.547;8.434;4.113;250;143;11.54;7.528;4.012;249;156;8.084;5.579;2.505;250;143;8.13;5.409;2.721;
205;1000;647;30.072;20.684;9.388250;167;7.84;5.404;2.436;250;157;8.475;6.068;2.407;250;172;6.646;4.309;2.337;250;151;7.111;4.903;2.208;
206;998;641;43.977;30.363;13.614250;164;9.065;5.585;3.48;250;162;11.616;8.962;2.654;248;163;11.383;8.194;3.189;250;152;11.913;7.622;4.291;
207;1000;586;37.929;27.364;10.565250;172;10.715;7.251;3.464;250;145;9.84;7.256;2.584;250;137;9.385;7.105;2.28;250;132;7.989;5.752;2.237;
208;1000;621;30.015;19.366;10.649250;159;7.822;5.097;2.725;250;141;7.308;4.763;2.545;250;157;8.071;5.17;2.901;250;164;6.814;4.336;2.478;
209;1000;626;28.93;19.505;9.425250;168;7.117;4.737;2.38;250;138;7.277;4.922;2.355;250;155;7.097;4.712;2.385;250;165;7.439;5.134;2.305;
210;1000;647;40.971;26.475;14.496250;168;13.631;9.515;4.116;250;160;9.652;6.55;3.102;250;162;10.06;5.593;4.467;250;157;7.628;4.817;2.811;
211;1000;648;66.385;45.972;20.413250;165;15.588;10.381;5.207;250;159;17.827;12.609;5.218;250;157;16.263;10.847;5.416;250;167;16.707;12.135;4.572;
212;999;655;33.274;23.351;9.923249;168;8.241;5.634;2.607;250;168;9.419;6.907;2.512;250;169;6.834;4.311;2.523;250;150;8.78;6.499;2.281;
213;1000;657;28.606;18.886;9.72250;173;7.413;4.963;2.45;250;166;7.735;5.228;2.507;250;160;6.574;4.132;2.442;250;158;6.884;4.563;2.321;
214;1000;635;41.466;27.471;13.995250;164;9.909;6.057;3.852;250;158;10.106;6.779;3.327;250;168;10.189;6.875;3.314;250;145;11.262;7.76;3.502;
215;1000;624;37.944;27.909;10.035250;158;12.131;9.203;2.928;250;158;10.375;7.801;2.574;250;157;8.205;5.827;2.378;250;151;7.233;5.078;2.155;
216;1000;651;36.488;26.15;10.338250;167;9.345;6.832;2.513;250;180;7.375;4.928;2.447;250;159;8.938;5.808;3.13;250;145;10.83;8.582;2.248;
217;1000;599;36.631;26.518;10.113250;153;10.568;7.912;2.656;250;150;7.432;4.858;2.574;250;155;11.064;8.437;2.627;250;141;7.567;5.311;2.256;
218;1000;657;37.491;26.723;10.768250;170;8.157;5.695;2.462;250;176;12.949;9.889;3.06;250;153;8.205;5.35;2.855;250;158;8.18;5.789;2.391;
219;1000;637;36.277;24.204;12.073250;163;11.405;7.94;3.465;250;163;10.292;6.84;3.452;250;153;6.709;4.222;2.487;250;158;7.871;5.202;2.669;
220;1000;648;34.595;23.451;11.144250;157;12.316;8.75;3.566;250;176;7.836;5.363;2.473;250;167;7.395;4.823;2.572;250;148;7.048;4.515;2.533;
221;1000;653;32.695;22.65;10.045250;165;9.001;6.336;2.665;250;167;8.212;5.431;2.781;250;163;8.735;6.228;2.507;250;158;6.747;4.655;2.092;
222;1000;634;33.835;23.478;10.357250;169;9.078;6.193;2.885;250;158;8.791;6.168;2.623;250;157;8.213;5.562;2.651;250;150;7.753;5.555;2.198;
223;1000;655;34.01;22.97;11.04250;170;11.556;8.961;2.595;250;174;8.274;4.962;3.312;250;162;6.939;4.434;2.505;250;149;7.241;4.613;2.628;
224;1000;650;31.049;20.714;10.335250;163;9.113;6.58;2.533;250;173;7.615;5.12;2.495;250;162;7.766;4.61;3.156;250;152;6.555;4.404;2.151;
225;1000;656;32.591;22.885;9.706250;176;9.634;7.052;2.582;250;171;7.312;4.899;2.413;250;159;8.284;5.728;2.556;250;150;7.361;5.206;2.155;
226;1000;649;42.526;29.584;12.942250;170;11.428;6.805;4.623;250;173;11.786;8.53;3.256;250;157;10.013;7.524;2.489;250;149;9.299;6.725;2.574;
227;1000;639;34.987;22.69;12.297250;160;7.465;4.991;2.474;250;180;8.397;4.923;3.474;250;153;8.555;5.393;3.162;250;146;10.57;7.383;3.187;
228;1000;629;41.865;28.49;13.375250;161;8.592;5.465;3.127;250;165;13.242;10.356;2.886;250;163;9.674;6.841;2.833;250;140;10.357;5.828;4.529;
229;1000;670;41.463;28.494;12.969250;176;11.448;7.341;4.107;250;163;10.554;7.287;3.267;250;171;7.524;4.864;2.66;250;160;11.937;9.002;2.935;
230;1000;650;48.091;33.109;14.982250;167;10.296;6.15;4.146;250;169;11.545;8.655;2.89;250;162;12.575;9.018;3.557;250;152;13.675;9.286;4.389;
231;1000;644;36.485;25.356;11.129250;166;10.798;7.59;3.208;250;166;8.125;5.406;2.719;250;168;9.447;6.645;2.802;250;144;8.115;5.715;2.4;
232;998;641;34.384;24.22;10.164248;165;10.267;7.518;2.749;250;158;7.635;5.215;2.42;250;169;9.527;6.981;2.546;250;149;6.955;4.506;2.449;
233;997;621;40.562;28.957;11.605247;160;8.983;5.598;3.385;250;162;11.549;9.019;2.53;250;155;11.59;9.012;2.578;250;144;8.44;5.328;3.112;
234;1000;641;38.458;26.728;11.73250;151;12.79;9.962;2.828;250;166;8.129;5.096;3.033;250;170;9.116;6.309;2.807;250;154;8.423;5.361;3.062;
235;1000;631;48.252;33.041;15.211250;155;8.381;5.484;2.897;250;159;12.412;9.28;3.132;250;162;10.866;6.445;4.421;250;155;16.593;11.832;4.761;
236;1000;635;39.382;26.1;13.282250;150;8.479;4.818;3.661;250;155;9.667;6.932;2.735;250;165;9.889;6.971;2.918;250;165;11.347;7.379;3.968;
237;1000;633;63.934;43.865;20.069250;150;17.69;12.155;5.535;250;161;17.546;12.477;5.069;250;160;14.48;9.5;4.98;250;162;14.218;9.733;4.485;
238;1000;611;39.984;28.644;11.34250;164;6.929;4.471;2.458;250;156;11.113;8.419;2.694;250;147;8.508;5.782;2.726;250;144;13.434;9.972;3.462;
239;1000;651;39.65;28.787;10.863250;166;10.369;7.155;3.214;250;165;12.283;9.799;2.484;250;166;7.482;4.924;2.558;250;154;9.516;6.909;2.607;
240;997;636;55.196;38.449;16.747247;168;13.97;8.746;5.224;250;160;15.926;11.606;4.32;250;154;12.664;8.554;4.11;250;154;12.636;9.543;3.093;
241;998;635;54.377;35.454;18.923248;162;7.183;4.44;2.743;250;149;15.779;11.055;4.724;250;167;16.118;9.763;6.355;250;157;15.297;10.196;5.101;
242;998;660;55.791;38.062;17.729248;166;9.545;6.291;3.254;250;163;13.728;8.732;4.996;250;167;14.268;9.142;5.126;250;164;18.25;13.897;4.353;
243;994;616;36.201;25.058;11.143244;153;11.453;8.329;3.124;250;145;7.89;5.409;2.481;250;151;9.11;6.546;2.564;250;167;7.748;4.774;2.974;
244;990;619;33.741;22.732;11.009244;150;11.412;8.339;3.073;250;158;8.528;5.296;3.232;246;146;6.721;4.327;2.394;250;165;7.08;4.77;2.31;
245;990;614;32.906;22.925;9.981240;147;7.003;4.57;2.433;250;150;9.625;6.949;2.676;250;147;7.577;5.13;2.447;250;170;8.701;6.276;2.425;
246;995;600;33.377;23.775;9.602247;127;10.091;7.46;2.631;250;153;9.198;6.756;2.442;248;159;6.25;3.956;2.294;250;161;7.838;5.603;2.235;
247;1000;613;34.385;23.767;10.618250;156;12.241;8.411;3.83;250;162;8.901;6.464;2.437;250;136;6.376;4.192;2.184;250;159;6.867;4.7;2.167;
248;1000;93;32.01;21.735;10.275250;1;8.895;6.263;2.632;250;2;9.325;6.788;2.537;250;89;6.53;4.073;2.457;250;1;7.26;4.611;2.649;
249;994;613;31.801;21.421;10.38246;140;8.456;5.671;2.785;250;166;8.943;6.2;2.743;248;147;7.7;5.142;2.558;250;160;6.702;4.408;2.294;
250;994;606;31.125;21.569;9.556244;138;7.212;4.954;2.258;250;174;9.051;6.434;2.617;250;141;6.56;4.169;2.391;250;153;8.302;6.012;2.29;
251;994;641;30.854;20.343;10.511244;160;7.355;4.832;2.523;250;164;9.373;6.349;3.024;250;155;6.436;4.064;2.372;250;162;7.69;5.098;2.592;
252;981;623;30.248;19.989;10.259236;156;7.544;5.128;2.416;250;155;9.56;6.333;3.227;245;141;6.718;4.315;2.403;250;171;6.426;4.213;2.213;
253;984;626;36.07;25.788;10.282236;152;10.249;7.875;2.374;250;153;9.214;6.714;2.5;248;155;7.012;4.597;2.415;250;166;9.595;6.602;2.993;
254;985;619;36.683;26.124;10.559235;145;13.876;10.429;3.447;250;159;8.642;6.192;2.45;250;150;7.648;5.058;2.59;250;165;6.517;4.445;2.072;
255;978;587;41.45;29.425;12.025229;125;10.94;8.057;2.883;250;157;11.291;7.591;3.7;249;149;8.896;6.436;2.46;250;156;10.323;7.341;2.982;
256;981;587;34.292;24.657;9.635233;122;6.875;4.704;2.171;250;151;12.529;9.942;2.587;248;152;7.063;4.313;2.75;250;162;7.825;5.698;2.127;
257;969;584;32.444;21.47;10.974228;129;6.576;4.03;2.546;250;147;8.439;5.941;2.498;241;152;8.08;5.092;2.988;250;156;9.349;6.407;2.942;
258;964;560;33.37;22.598;10.772222;116;7.777;5.118;2.659;250;142;10.296;7.386;2.91;242;139;7.565;4.898;2.667;250;163;7.732;5.196;2.536;
259;955;560;36.456;26.769;9.687221;116;6.3;3.981;2.319;250;146;10.228;7.938;2.29;237;149;9.642;6.96;2.682;247;149;10.286;7.89;2.396;
260;949;564;38.408;27.051;11.357209;118;8.714;5.199;3.515;250;150;10.163;7.34;2.823;240;147;9.365;6.597;2.768;250;149;10.166;7.915;2.251;
261;924;552;48.901;36.137;12.764187;98;17.833;13.946;3.887;250;150;12.881;9.562;3.319;237;150;9.369;6.349;3.02;250;154;8.818;6.28;2.538;
262;909;559;39.548;28.87;10.678180;101;6.234;4.303;1.931;250;162;8.561;5.901;2.66;229;138;10.261;7.366;2.895;250;158;14.492;11.3;3.192;
263;879;559;29.028;19.572;9.456147;88;6.319;4.732;1.587;250;155;8.534;5.535;2.999;232;158;6.896;4.579;2.317;250;158;7.279;4.726;2.553;
264;867;514;43.186;32.81;10.376131;81;11.403;9.116;2.287;250;129;12.744;9.498;3.246;236;151;8.581;5.9;2.681;250;153;10.458;8.296;2.162;
265;894;505;29.814;20.913;8.901155;80;7.856;5.218;2.638;250;141;6.946;4.811;2.135;239;143;6.281;4.209;2.072;250;141;8.731;6.675;2.056;
266;884;558;30.338;21.499;8.839143;87;6.021;4.141;1.88;250;143;10.204;7.803;2.401;241;166;7.805;5.242;2.563;250;162;6.308;4.313;1.995;
267;906;538;36.534;26.993;9.541164;82;7.051;5.354;1.697;250;144;9.043;5.694;3.349;242;158;10.015;7.782;2.233;250;154;10.425;8.163;2.262;
268;908;568;27.839;19.396;8.443165;102;5.718;4.156;1.562;250;142;7.513;4.797;2.716;243;169;7.753;5.555;2.198;250;155;6.855;4.888;1.967;
269;883;558;43.529;32.634;10.895141;93;13.541;11.108;2.433;250;164;11.309;7.722;3.587;242;156;8.412;6.04;2.372;250;145;10.267;7.764;2.503;
270;880;551;43.215;32.843;10.372135;79;14.355;12.405;1.95;250;166;12.944;10.18;2.764;245;151;7.736;5.402;2.334;250;155;8.18;4.856;3.324;
271;851;552;30.092;21.673;8.419109;65;6.361;4.89;1.471;250;176;9.448;7.298;2.15;242;161;7.061;4.225;2.836;250;150;7.222;5.26;1.962;
272;843;530;30.591;21.68;8.911100;60;8.114;6.781;1.333;250;169;7.148;4.927;2.221;243;149;7.478;4.449;3.029;250;152;7.851;5.523;2.328;
273;862;527;31.84;23.995;7.845115;58;7.156;5.798;1.358;250;169;7.66;5.518;2.142;247;156;8.488;6.3;2.188;250;144;8.536;6.379;2.157;
274;857;529;38.989;28.028;10.961117;60;7.863;5.521;2.342;250;168;11.675;8.324;3.351;240;154;10.056;7.453;2.603;250;147;9.395;6.73;2.665;
275;873;544;34.95;26.918;8.032125;66;8.523;7;1.523;250;156;9.903;7.557;2.346;248;168;8.584;6.504;2.08;250;154;7.94;5.857;2.083;
276;882;561;29.824;20.816;9.008136;78;6.019;3.968;2.051;250;163;8.714;6.506;2.208;246;167;7.579;4.887;2.692;250;153;7.512;5.455;2.057;
277;873;528;33.025;24.04;8.985124;76;5.784;4.181;1.603;250;146;8.607;6.309;2.298;249;160;9.714;6.686;3.028;250;146;8.92;6.864;2.056;
278;869;521;31.851;22.525;9.326121;68;6.458;4.065;2.393;250;148;10.177;7.867;2.31;248;159;8.118;5.395;2.723;250;146;7.098;5.198;1.9;
279;853;512;41.044;30.644;10.4103;60;7.162;5.577;1.585;250;140;11.219;7.725;3.494;250;164;11.654;8.613;3.041;250;148;11.009;8.729;2.28;
280;823;521;37.772;28.258;9.51473;44;8.437;7.37;1.067;250;152;10.82;7.995;2.825;250;172;10.215;6.848;3.367;250;153;8.3;6.045;2.255;
281;834;513;27.014;20.021;6.99384;40;5.318;4.309;1.009;250;142;7.788;5.713;2.075;250;168;6.518;4.474;2.044;250;163;7.39;5.525;1.865;
282;828;519;38.049;30.31;7.73980;46;6.921;5.915;1.006;248;148;8.619;6.431;2.188;250;165;10.251;7.838;2.413;250;160;12.258;10.126;2.132;
283;811;480;32.205;24.341;7.86470;42;6.856;5.724;1.132;241;129;9.788;7.54;2.248;250;153;8.232;5.712;2.52;250;156;7.329;5.365;1.964;
284;813;494;33.234;25.698;7.53670;34;4.857;4.047;0.81;243;137;7.595;5.487;2.108;250;167;11.809;9.183;2.626;250;156;8.973;6.981;1.992;
285;822;509;37.503;28.332;9.17181;34;7.916;6.765;1.151;241;144;9.032;6.325;2.707;250;177;9.423;6.673;2.75;250;154;11.132;8.569;2.563;
286;810;495;32.575;24.407;8.16869;40;5.643;4.766;0.877;241;131;8.417;6.091;2.326;250;163;10.254;7.643;2.611;250;161;8.261;5.907;2.354;
287;834;483;34.236;26.924;7.31290;33;8.251;7.075;1.176;244;139;9.302;6.958;2.344;250;166;8.723;6.833;1.89;250;145;7.96;6.058;1.902;
288;828;518;29.411;21.79;7.62189;44;5.096;4.115;0.981;239;139;7.617;5.108;2.509;250;177;7.956;5.947;2.009;250;158;8.742;6.62;2.122;
289;839;293;29.605;21.919;7.686102;28;5.87;4.821;1.049;237;5;10.924;8.326;2.598;250;159;6.491;4.331;2.16;250;101;6.32;4.441;1.879;
290;842;522;28.965;21.597;7.368105;56;5.325;4.253;1.072;237;133;7.822;5.647;2.175;250;174;7.891;5.825;2.066;250;159;7.927;5.872;2.055;
291;843;529;35.25;26.18;9.07107;56;5.747;4.611;1.136;236;157;10.188;7.879;2.309;250;170;10.47;7.219;3.251;250;146;8.845;6.471;2.374;
292;857;540;27.556;19.523;8.033125;62;6.735;5.408;1.327;232;147;7.074;5.12;1.954;250;181;7.287;4.52;2.767;250;150;6.46;4.475;1.985;
293;864;521;32.996;23.919;9.077133;66;7.891;6.336;1.555;231;136;8.857;6.161;2.696;250;171;9.126;6.446;2.68;250;148;7.122;4.976;2.146;
294;837;515;32.568;24.986;7.582110;65;7.51;6.297;1.213;227;130;9.066;6.798;2.268;250;161;7.676;5.501;2.175;250;159;8.316;6.39;1.926;
